Customer_ID,Age,Annual_Income,Num_of_Loan,Num_of_Delayed_Payment,Changed_Credit_Limit,Outstanding_Debt,Amount_invested_monthly,Monthly_Balance,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Delay_from_due_date,Num_Credit_Inquiries,Credit_Utilization_Ratio,Total_EMI_per_month,Credit_History_Age_Months,Occupation,Credit_Mix,Payment_of_Min_Amount,Payment_Behaviour,_target_agreement,has_auto_loan,has_credit_builder_loan,has_debt_consolidation_loan,has_home_equity_loan,has_mortgage_loan,has_not_specified,has_payday_loan,has_personal_loan,has_student_loan,n_loan_types,Credit_Utilization_Ratio_std,Delay_from_due_date_max,Num_Credit_Inquiries_max,debt_to_income,debt_service_ratio,Credit_Score
CUS_0x4523,38.0,16322.12,7.0,21.0,4.4,3531.62,86.58692700503055,275.2995876756652,1564.176666666667,9.0,5.0,17.0,55.0,10.0,35.53696809259063,74.45421477065244,47.0,Scientist,Bad,Yes,Low_spent_Medium_value_payments,0.875,1,1,0,0,1,1,0,1,0,5,6.082628915548616,55.0,10.0,0.2163701774034255,0.047599619887769985,Poor
CUS_0x8c36,15.0,16437.83,6.0,22.0,18.25,4632.72,117.77518703010128,242.76167424063482,1413.819166666667,9.0,7.0,30.0,29.0,11.0,34.64770696661357,73.80890487315305,161.0,Engineer,Bad,Yes,Low_spent_Medium_value_payments,1.0,0,1,0,1,0,1,1,0,0,4,4.83575731282374,33.0,11.0,0.2818328209988788,0.052205336165565525,Poor
CUS_0x8e82,38.0,73656.76,2.0,5.0,5.76,777.97,164.20813719578538,557.652086719165,6168.063333333333,5.0,7.0,8.0,9.0,1.0,33.61400205978627,109.3812770836512,379.5,Scientist,Good,No,Low_spent_Medium_value_payments,1.0,0,0,1,0,0,0,1,0,0,2,3.840958393262567,13.0,1.0,0.010562099120297989,0.01773348799655395,Standard
CUS_0x5735,44.0,95310.03,4.0,10.5,9.2,716.24,208.25676087202206,705.4107904691651,7978.5025,0.0,6.0,10.0,4.0,3.0,33.2383138650206,160.7692719097578,371.5,Manager,Good,No,High_spent_Large_value_payments,0.875,0,0,1,1,0,0,1,0,0,3,5.609398786150599,9.0,4.0,0.00751484392566029,0.020150306640846175,Standard
CUS_0xc516,44.0,94159.71,2.0,9.0,2.2,781.5,202.0560175638,739.7596843923313,8028.642499999999,0.0,1.0,4.0,8.0,2.0,36.90304692102219,121.0485480438686,229.5,Doctor,Good,No,High_spent_Large_value_payments,1.0,0,0,0,0,1,0,0,1,0,2,5.875869525046365,11.0,2.0,0.00829972819584937,0.015077087819499825,Good
CUS_0x8efa,26.0,21075.36,2.0,5.0,2.53,1498.02,55.17302525823179,355.3782301110066,1904.28,3.0,1.0,5.0,13.0,6.0,31.890161951575624,19.347311476689377,352.5,Entrepreneur,Good,No,High_spent_Medium_value_payments,0.75,0,1,0,0,0,0,0,0,0,1,5.588590350142016,15.0,6.0,0.07107921288177284,0.010159908982234428,Standard
CUS_0x44b8,54.0,46346.68,0.0,12.0,6.07,183.3,174.39335613183349,506.3289772014999,3907.223333333333,3.0,3.0,10.0,29.0,0.0,29.754686871041056,0.0,229.5,Media_Manager,Standard,No,Low_spent_Small_value_payments,1.0,0,0,0,0,0,0,0,0,0,0,3.8259937590167663,34.0,0.0,0.003954975847245154,0.0,Standard
CUS_0x657f,41.0,18817.94,3.0,19.0,15.62,649.26,106.48565359985199,296.293817942116,1560.1616666666666,6.0,6.0,5.0,28.0,5.0,28.275436565630088,43.23669512469871,81.0,Accountant,Standard,Yes,Low_spent_Small_value_payments,1.0,0,0,0,0,1,0,0,1,0,2,6.2344833277101985,33.0,10.0,0.034502182491813665,0.027712958245586974,Standard
CUS_0x2a9f,33.0,31049.54,6.0,9.0,16.91,1924.07,81.2002695067372,270.88115820031453,2374.4616666666666,9.0,10.0,32.0,48.0,7.0,33.357342551700036,145.13948814228922,186.5,Lawyer,Standard,Yes,Low_spent_Small_value_payments,1.0,1,0,0,1,1,1,0,0,1,5,3.8673252194166103,53.0,10.0,0.061967745737940075,0.06112521847785395,Poor
CUS_0x5607,37.0,118111.08,3.0,3.0,4.55,390.11,281.63919991185935,765.6693424709836,10072.59,2.0,6.0,7.0,27.0,1.0,32.434953331185866,219.9504576171572,241.5,Lawyer,Good,No,High_spent_Large_value_payments,1.0,1,0,0,1,0,1,0,0,0,3,3.738356073352927,29.0,1.0,0.0033029077373604577,0.021836534358805153,Poor
CUS_0x72fb,45.0,41734.76,1.0,10.0,11.1,297.64,161.5439060726696,452.99502964566193,3688.896666666667,8.0,4.0,5.0,29.0,2.0,34.77805663854953,19.350730948335137,239.5,Musician,Standard,No,High_spent_Medium_value_payments,1.0,0,0,0,0,0,0,0,0,1,1,5.00325408368128,33.0,2.0,0.007131705082286324,0.005245669016210394,Standard
CUS_0x6294,28.0,32825.81,4.0,5.0,1.94,1035.24,148.0886158692528,324.7373715201046,2649.4841666666666,2.0,7.0,3.0,15.0,2.0,34.585010441954196,64.30557527820918,329.5,Manager,Good,No,Low_spent_Small_value_payments,1.0,0,1,1,1,1,0,0,0,0,4,3.9097153785089183,19.0,6.0,0.03153737866636041,0.024270979267301093,Standard
CUS_0x5a1e,23.0,10456.235,2.0,12.0,16.4,1498.73,80.39328550498115,302.6494819839943,1090.3529166666667,4.0,8.0,25.0,23.0,11.0,31.97480520194847,9.8228219355556,120.5,Writer,Standard,Yes,Low_spent_Small_value_payments,1.0,1,0,0,0,0,0,0,0,1,2,2.9846569188924548,28.0,11.0,0.14333361864954258,0.009008846388548295,Poor
CUS_0xa05,20.5,18949.07,5.0,18.0,16.57,4454.76,95.9492891137617,280.76375081543,1562.0891666666666,10.0,9.0,29.0,52.0,8.0,33.70207110408804,55.677829901515906,105.0,Media_Manager,Bad,Yes,Low_spent_Large_value_payments,0.875,0,0,1,0,0,1,1,1,0,4,2.7942400241679204,55.0,8.0,0.23509122083563996,0.03564318291786538,Poor
CUS_0x5495,28.0,73339.92,3.0,15.0,4.22,1444.26,174.3611326173193,524.7185860210095,5916.66,4.0,4.0,17.0,29.0,3.0,30.83935709223254,152.58628136167118,246.5,Writer,Standard,No,High_spent_Large_value_payments,1.0,1,1,1,0,0,0,0,0,0,3,4.473672793627793,33.0,3.0,0.01969268578422229,0.02578925971099762,Standard
CUS_0x48f7,20.0,35699.53,0.0,13.0,7.23,397.35,256.67326404027796,314.8228192930554,2864.960833333333,6.0,5.0,13.0,27.0,5.0,30.70137163301272,0.0,367.5,Lawyer,Standard,Yes,Low_spent_Small_value_payments,1.0,0,0,0,0,0,0,0,0,0,0,6.2497186069571224,32.0,5.0,0.011130398635500244,0.0,Standard
CUS_0x218e,14.5,14428.91,5.0,24.0,1.5,1726.92,52.44088524547056,273.1698692161819,1029.4091666666666,6.0,8.0,28.0,53.0,12.0,31.46861088440269,39.761412232519305,204.5,Accountant,Bad,Yes,Low_spent_Small_value_payments,0.75,1,1,0,0,1,1,0,0,0,4,5.695076209172055,54.0,12.0,0.11968471630913216,0.038625469366346206,Poor
CUS_0x33d2,30.0,31993.78,2.0,14.0,6.28,818.22,104.55723619082671,400.432973297236,2942.148333333333,6.0,6.0,7.0,8.0,1.0,32.47315046123885,45.14129822463578,205.5,Scientist,Standard,Yes,High_spent_Small_value_payments,1.0,0,0,0,1,0,0,1,0,0,2,4.382394000635977,12.0,1.0,0.025574346013506378,0.015342971567138,Standard
CUS_0x6213,38.0,7343.865,3.0,10.0,11.66,116.26,60.69416647482355,288.1708365392159,692.98875,3.0,5.0,11.0,25.0,7.0,35.749955198813865,10.433871985960543,229.5,Musician,Standard,Yes,Low_spent_Small_value_payments,1.0,1,1,0,0,0,0,0,1,0,3,5.604366871066696,30.0,7.0,0.015830901030996623,0.01505633675288458,Standard
CUS_0xb0e5,41.0,17908.01,2.0,12.0,3.93,1456.12,104.57542714627148,300.9343832194886,1152.6767422105029,5.0,4.0,12.0,10.0,1.0,37.497254593508124,179.78103075707023,223.5,Mechanic,Good,No,Low_spent_Small_value_payments,1.0,0,1,0,0,0,1,0,0,0,2,4.795934866438426,14.0,1.0,0.08131110045169732,0.15596829898059872,Good
CUS_0x30e0,20.0,41735.55,4.0,6.0,11.25,1480.92,131.58594474399408,293.7488462845154,3357.9625,0.0,3.0,8.0,15.0,3.0,30.88975083273401,109.61414671334232,295.0,Entrepreneur,Good,No,Low_spent_Small_value_payments,1.0,0,0,1,0,0,1,1,0,0,3,4.741255561122743,19.0,3.0,0.03548341881201997,0.03264305265867094,Standard
CUS_0xba01,40.5,17844.81,6.0,17.0,27.47,3962.26,123.88974801241469,244.0433470155615,1309.0675,6.0,5.0,23.0,20.0,7.0,32.465012102102094,54.95751568179575,32.5,Musician,Bad,Yes,Low_spent_Small_value_payments,1.0,0,1,1,1,0,1,0,0,0,4,5.396182089740572,21.0,11.0,0.22203990964319598,0.04198218631338395,Standard
CUS_0x3cb1,18.5,14134.26,2.0,11.0,18.52,1289.12,89.40676956429772,293.48625883062414,1142.855,6.0,7.0,30.0,62.0,16.0,31.040470758487047,17.601400433181432,101.5,Teacher,Standard,Yes,Low_spent_Small_value_payments,0.75,0,0,0,0,0,0,1,0,1,2,4.633397188310317,65.0,16.0,0.09120534078190155,0.015401254256385484,Poor
CUS_0x8ddb,21.0,55762.11,7.0,16.0,9.24,2288.18,166.9498380074937,368.2077435043855,4583.8425,6.0,9.0,23.0,55.0,6.0,33.698037619701026,193.22666848812085,80.5,Media_Manager,Standard,Yes,High_spent_Medium_value_payments,0.75,0,1,1,1,0,1,1,1,0,6,2.416433689162993,55.0,10.0,0.04103467390312167,0.042153862940997835,Poor
CUS_0x6c5f,25.0,44864.55,4.0,0.0,9.34,441.24,221.51847545065914,320.0626945811528,3840.7125,4.0,7.0,2.0,7.0,1.0,34.726541260311066,107.49007996818808,385.5,Mechanic,Good,No,High_spent_Medium_value_payments,0.5,0,1,1,1,0,0,0,0,0,3,4.334336958371008,12.0,1.0,0.009834936492174779,0.02798701542179689,Poor
CUS_0x94a6,25.0,104616.9,4.0,9.0,1.59,1417.84,261.4878126902681,554.1048401435738,8481.075,7.0,6.0,14.0,19.0,7.0,34.553753659439565,334.09834362416024,217.0,Accountant,Standard,No,High_spent_Large_value_payments,0.75,0,0,1,0,1,1,0,0,1,4,5.089128329145075,23.0,7.0,0.013552686038297828,0.03939339572214138,Standard
CUS_0xaf5c,45.0,21370.185,1.0,2.0,8.5,897.82,95.44163870971346,363.2708624684498,2077.84875,0.0,6.0,1.0,7.0,7.0,31.86143786657035,15.563487361947224,203.5,Entrepreneur,Good,No,Low_spent_Small_value_payments,1.0,0,0,0,0,0,0,1,0,0,1,6.147456818566971,7.0,7.0,0.04201273877600966,0.007490192614812423,Standard
CUS_0x16b6,40.0,72936.68,1.0,9.0,11.47,827.89,235.70340413416557,558.3198523420349,5800.056666666666,0.0,2.0,12.0,5.0,0.0,37.27618427808197,51.67217487530971,379.0,Accountant,Good,No,High_spent_Medium_value_payments,0.875,0,0,0,0,0,0,0,0,1,1,4.947608174533261,8.0,0.0,0.01135080456088761,0.008908908627095547,Good
CUS_0x396c,40.0,46360.47,5.0,16.0,16.71,4855.15,199.60487007925855,307.1730768636485,3801.3725,10.0,5.0,34.0,50.0,8.0,33.099353790276446,156.24210169716713,64.0,Media_Manager,Bad,Yes,High_spent_Medium_value_payments,0.5,0,1,0,1,0,1,0,0,0,3,4.74560928522296,54.0,11.0,0.10472607374342839,0.04110149734001788,Poor
CUS_0x6743,40.0,37840.64,2.0,16.0,19.04,2641.91,97.66907265635015,402.9892335114914,2913.3866666666668,6.0,5.0,5.0,23.5,6.0,35.409010439094885,60.68036049882516,182.0,Journalist,Standard,Yes,High_spent_Medium_value_payments,0.5,0,0,1,0,1,0,0,0,0,2,4.418941141444912,29.0,7.0,0.06981673671481244,0.020828117734283523,Poor
CUS_0x6a5f,23.0,44464.37,0.0,9.0,10.31,713.44,82.65307150958338,515.1833451570833,3133.7959258580845,0.0,5.0,11.0,22.0,5.0,34.661860895382794,344.56824080858223,262.0,Accountant,Good,No,High_spent_Medium_value_payments,0.625,0,0,0,0,0,0,0,0,0,0,6.48597324455405,27.0,5.0,0.01604520653278119,0.10995235457593934,Standard
CUS_0x5db9,26.0,24858.67,2.0,16.0,2.99,585.59,94.44683041340988,338.11538790622933,1977.555833333333,8.0,6.0,11.0,26.0,1.0,29.600028994460345,35.193365013694184,186.0,Entrepreneur,Good,No,High_spent_Medium_value_payments,0.875,0,0,0,0,1,0,0,0,0,1,4.612607016624508,26.0,4.0,0.02355677113860074,0.017796395136097307,Good
CUS_0x5eae,22.0,114755.04,2.0,3.0,6.38,1107.42,545.2869407590907,569.5234663919854,9114.102944090817,1.0,5.0,9.0,5.0,1.0,33.54738550399368,677.3837976560861,297.0,Writer,Good,No,High_spent_Medium_value_payments,1.0,0,0,1,0,0,0,1,0,0,2,4.195731722210931,5.0,1.0,0.00965029509814994,0.07432259672854276,Good
CUS_0x543d,24.0,27372.59,0.0,16.0,13.06,1131.86,191.9018401933485,351.37450761268144,2564.0491666666667,8.0,7.0,11.0,14.0,1.0,36.17259652664039,0.0,262.5,Manager,Standard,Yes,Low_spent_Small_value_payments,0.75,0,0,0,0,0,0,0,0,0,0,3.7459069512683376,14.0,1.0,0.04135012433971356,0.0,Standard
CUS_0xb001,36.5,148729.12,3.0,12.0,10.48,130.56,367.6459654928767,939.5669908662637,12557.093333333332,2.0,5.0,2.0,4.0,4.0,37.91673309358628,198.49637697419288,350.0,Scientist,Good,No,High_spent_Large_value_payments,0.75,1,0,0,0,0,0,0,1,0,2,3.66378711875342,8.0,4.0,0.0008778375075439161,0.015807509883459726,Standard
CUS_0x4dc5,33.0,18292.21,7.0,19.0,17.73,3489.9,117.28483768038816,227.57191557311913,1477.3508333333332,8.0,7.0,25.0,52.0,8.0,30.202399637447485,103.58768147436204,79.0,Accountant,Bad,Yes,Low_spent_Small_value_payments,1.0,0,1,1,1,0,0,0,1,1,5,4.259376552737862,52.0,8.0,0.1907861324574778,0.07011718485353821,Standard
CUS_0x251a,26.0,59112.81,3.0,8.0,10.12,1421.95,259.8965176806378,388.1187189167038,4802.0675,5.0,7.0,8.0,15.0,6.0,32.899054744116086,112.19151340265836,268.0,Mechanic,Standard,Yes,Low_spent_Medium_value_payments,0.875,0,0,0,0,0,1,0,1,0,2,4.420976924297668,15.0,8.0,0.024054853761815757,0.02336316876067618,Standard
CUS_0x1f97,49.0,175718.64,0.0,6.0,6.85,1336.86,652.0528636495603,1093.6691363504397,14707.22,3.0,5.0,11.0,12.0,5.0,32.75123011781932,0.0,277.5,Journalist,Good,No,Low_spent_Medium_value_payments,0.875,0,0,0,0,0,0,0,0,0,0,5.1695695407966795,12.0,5.0,0.0076079578125576195,0.0,Good
CUS_0x9f1a,23.0,66978.24,3.0,13.0,14.37,462.74,246.8078855457835,398.32786737803497,5473.52,8.0,4.0,12.0,6.0,0.0,36.13202602826202,165.49414388054322,284.5,Lawyer,Standard,Yes,High_spent_Medium_value_payments,1.0,0,0,1,0,0,0,1,1,0,3,5.533726124000604,6.0,0.0,0.006908810980999202,0.030235414117522764,Standard
CUS_0x7659,56.0,20817.395,3.0,11.0,11.17,1034.51,110.44463300664466,295.67209175970766,1773.7829166666668,5.0,5.0,4.0,5.0,5.0,31.23446411775712,51.26156690031435,230.5,Lawyer,Good,No,Low_spent_Small_value_payments,0.625,1,1,0,0,0,0,1,0,0,3,5.4286315778576455,5.0,5.0,0.049694498278963335,0.0288995718803326,Good
CUS_0x5f90,15.0,12680.815,0.0,11.0,12.79,704.18,99.50273557939543,322.184848476698,1334.7345833333334,4.0,5.0,14.0,26.0,7.5,28.18920646148818,0.0,215.5,Engineer,Standard,Yes,Low_spent_Small_value_payments,0.625,0,0,0,0,0,0,0,0,0,0,4.046805912964773,30.0,9.0,0.055531131082663054,0.0,Poor
CUS_0x8e9c,45.0,32500.35,1.0,4.0,7.0,1203.72,210.9347298217964,383.2129028080266,2853.3625,2.0,6.0,6.0,8.0,2.0,33.22362701308141,15.12889092186312,289.5,Teacher,Good,No,Low_spent_Large_value_payments,1.0,0,0,0,1,0,0,0,0,0,1,5.900788580852995,8.0,2.0,0.03703713960003508,0.005302127199703199,Good
CUS_0x25cc,47.0,36016.78,1.0,3.0,10.85,202.67,193.79291626429705,349.87912378068506,2758.398333333333,1.0,4.0,3.0,13.0,0.0,31.397776999636797,18.478105432186503,352.5,Musician,Good,No,Low_spent_Small_value_payments,0.625,0,0,0,0,0,0,0,0,1,1,4.519437650814841,15.0,0.0,0.005627099368683153,0.006698853174645372,Good
CUS_0x1a4b,23.0,19958.32,7.0,24.0,1.9,4753.48,89.96373546785122,221.3451685133175,1411.1933333333334,6.0,7.0,26.0,52.0,6.0,33.04716671693052,94.81042935216465,55.5,Doctor,Bad,Yes,Low_spent_Small_value_payments,0.875,1,0,1,1,0,0,1,0,1,5,4.487759573454093,52.0,6.0,0.23817034700315456,0.06718457854971299,Poor
CUS_0x787b,34.0,65538.64,8.0,22.0,8.1,1791.14,147.43273124274498,301.6593648149433,5633.553333333332,9.0,7.0,23.0,36.0,9.0,34.4749494357215,359.263237275645,194.0,Doctor,Bad,Yes,High_spent_Large_value_payments,0.875,0,0,0,1,1,1,1,0,0,4,5.318091632960681,41.0,14.0,0.027329526520538116,0.06377204865531495,Poor
CUS_0x3e37,25.0,12985.715,1.0,13.0,11.02,355.39,81.55042065575462,301.12995130450724,1164.142916666667,4.0,3.0,15.0,5.0,4.0,31.300806101421248,8.733919706404741,372.0,Mechanic,Standard,Yes,Low_spent_Small_value_payments,1.0,0,0,0,0,0,1,0,0,0,1,5.1375803425818765,5.0,5.0,0.02736776527130004,0.00750244629019682,Standard
CUS_0xad19,20.5,109364.08,3.0,8.0,7.09,409.27,255.60916523443495,735.9326833759311,9409.673333333334,3.0,3.0,16.0,17.0,5.0,30.970731079679048,227.29440822176383,253.5,Teacher,Standard,Yes,High_spent_Medium_value_payments,0.625,0,0,0,0,1,0,1,1,0,3,5.489061398456549,18.0,5.0,0.0037422707711709364,0.024155398404382845,Good
CUS_0x40d1,32.0,151437.08,2.0,5.0,1.97,879.78,327.82864016743827,1015.8205660056391,12361.756666666664,0.0,4.0,3.0,5.0,5.0,34.149858225780434,147.52646049358938,263.0,Entrepreneur,Good,No,High_spent_Large_value_payments,0.625,0,0,0,0,0,1,1,0,0,2,5.669271586473266,7.0,5.0,0.00580954149406473,0.011934101638757605,Standard
CUS_0x1bf1,54.0,43754.32,1.0,8.0,7.55,515.73,216.13095595789108,426.6315626107765,3938.193333333333,5.0,7.0,7.0,4.0,2.0,33.51927620479196,35.37456945736109,240.0,Lawyer,Good,No,Low_spent_Small_value_payments,0.625,0,1,0,0,0,0,0,0,0,1,6.533819626195685,4.0,2.0,0.011786950408553945,0.008982435970815997,Good
CUS_0xad12,44.0,80377.68,5.0,16.0,2.84,1385.97,127.53330949947686,601.7863915196494,6807.1399999999985,10.0,7.0,28.0,30.0,12.0,30.052239945889607,186.6622120495987,91.0,Scientist,Bad,Yes,High_spent_Large_value_payments,0.875,1,1,0,1,0,0,1,0,1,5,4.514508406444312,33.0,12.0,0.01724321975951533,0.02742153269208489,Poor
CUS_0x774,34.0,88362.46,3.0,8.0,11.01,325.93,214.61010981498777,525.015178987298,7255.538333333334,5.0,2.0,8.0,15.0,4.0,30.914548940570683,211.1843903373817,371.5,Musician,Good,No,High_spent_Large_value_payments,0.875,0,0,1,1,0,0,0,1,0,3,5.618597927936568,17.0,6.0,0.003688557335320904,0.02910664662429804,Good
CUS_0x8d45,37.0,18718.52,9.0,15.0,22.73,4432.96,84.40643916860986,232.80424123091439,1784.8766666666668,6.0,9.0,16.0,56.0,14.0,30.641366888941157,126.491489227725,136.0,Mechanic,Bad,Yes,High_spent_Small_value_payments,0.875,0,1,1,1,1,1,0,1,1,7,5.4157059613884275,61.0,14.0,0.2368221419214767,0.0708684760073385,Poor
CUS_0x982a,29.0,20790.085,4.0,8.0,5.01,695.85,139.9294317635572,284.13819777371054,2015.5070833333327,2.0,7.0,12.0,4.0,5.0,30.189563842921338,50.34316991146921,276.0,Lawyer,Good,No,Low_spent_Large_value_payments,0.875,0,0,0,0,1,0,1,1,0,3,4.588083483112721,8.0,5.0,0.0334702816270352,0.024977917630638887,Poor
CUS_0x8b98,44.0,34014.64,7.0,11.0,15.58,1706.37,177.3011958735936,270.8431279279879,2742.5533333333333,4.0,4.0,21.0,22.0,8.0,33.57589124787104,99.50967879433294,107.0,Lawyer,Standard,Yes,Low_spent_Small_value_payments,0.625,0,1,1,1,1,1,0,1,0,6,4.040799203125072,22.0,9.0,0.050165752158482346,0.03628358930522151,Standard
CUS_0x5d5f,26.0,60363.5,0.0,0.0,2.38,158.8,418.63438638481387,443.2255548187445,5277.291666666667,3.0,7.0,5.0,8.0,0.0,36.423201520257116,0.0,211.5,Teacher,Good,No,Low_spent_Medium_value_payments,0.75,0,0,0,0,0,0,0,0,0,0,4.808394393484,8.0,0.0,0.002630728834477789,0.0,Standard
CUS_0xc58,45.0,31185.98,4.0,9.5,9.41,2089.89,160.00891941947296,257.11887506428786,2434.8316666666665,6.0,6.0,14.0,5.0,5.0,28.255464395064745,92.52719105544904,179.5,Developer,Standard,Yes,High_spent_Medium_value_payments,1.0,1,0,0,0,0,0,1,0,1,3,3.4584036652541297,6.0,10.0,0.06701376708379855,0.03800147349903685,Standard
CUS_0x7ec9,26.0,171126.04,2.0,11.0,5.8,1190.13,458.4718944880776,1061.9912456616566,14431.503333333336,1.0,3.0,6.0,11.0,3.0,36.91691739778504,192.68719318359925,210.5,Musician,Good,No,Low_spent_Medium_value_payments,0.75,0,0,0,0,1,1,0,0,0,2,4.831943179051695,13.0,3.0,0.006954698419948244,0.013351844830921927,Standard
CUS_0x7b79,48.5,73180.20000000001,1.0,10.0,9.98,59.55,174.02519529233433,652.0804276725806,6146.350000000001,4.0,5.0,20.0,30.0,3.0,37.05665666154822,38.52937703508513,332.0,Lawyer,Standard,No,High_spent_Medium_value_payments,1.0,0,0,1,0,0,0,0,0,0,1,5.290657217281663,35.0,3.0,0.0008137447014356341,0.0062686597793951086,Standard
CUS_0xa751,31.0,19506.72,7.0,15.0,20.72,4850.57,114.59000905847822,208.52655288079785,1605.5600000000004,10.0,6.0,16.0,33.0,9.0,25.458723810858274,111.8767031211138,157.5,Entrepreneur,Bad,Yes,Low_spent_Small_value_payments,1.0,0,0,1,1,1,0,1,1,1,6,5.4138951706364615,33.0,9.0,0.2486614869132278,0.06968079867529944,Standard
CUS_0x51b3,33.0,59146.36,1.0,6.0,6.68,418.03,188.54469705568923,457.52585012731834,4908.863333333334,2.0,5.0,6.0,8.0,5.0,31.504070520275164,26.77841927204154,245.0,Media_Manager,Good,No,Low_spent_Small_value_payments,1.0,0,0,0,0,0,0,0,1,0,1,5.068859250436836,8.0,5.0,0.007067721496301716,0.005455116073451126,Standard
CUS_0x6d3c,20.0,29167.68,3.0,22.0,14.6,2091.98,129.6218547708758,300.8777410205132,1962.4317498304556,8.0,9.0,21.0,43.0,6.0,31.930772579634283,225.82771728172503,144.5,Accountant,Bad,Yes,High_spent_Medium_value_payments,0.75,1,1,0,0,0,0,1,0,0,3,3.9367479192271584,43.0,8.0,0.0717225367255812,0.11507545029335946,Poor
CUS_0xa1f6,54.0,33778.42,4.0,14.0,10.06,739.51,181.63066145112674,307.55660936399926,2998.8683333333333,3.0,4.0,12.0,5.0,4.0,35.383221020086786,75.69956251820732,252.5,Developer,Standard,No,High_spent_Medium_value_payments,1.0,0,0,1,1,1,0,0,0,0,3,4.611047065649824,9.0,9.0,0.021892971903363152,0.025242709617085773,Standard
CUS_0xa0a5,34.0,26408.13,6.0,8.0,16.42,65.19,82.93658557687041,289.67500862431416,2146.6775,4.0,6.0,19.0,18.0,5.0,33.827576211987626,73.56097912678699,72.5,Manager,Standard,Yes,Low_spent_Small_value_payments,1.0,1,1,0,1,1,0,0,0,0,4,4.584956774571879,23.0,5.0,0.0024685579781680866,0.03426736392717909,Standard
CUS_0xa0eb,39.0,65599.92,3.0,8.0,19.83,1270.15,284.3332292371948,489.707063648387,5680.66,9.0,7.0,27.0,36.0,10.0,35.232796979043414,100.19981688974588,149.0,Manager,Standard,Yes,High_spent_Medium_value_payments,0.875,0,0,1,0,0,0,0,1,0,2,5.92412439319526,40.0,10.0,0.0193620662952028,0.017638763258097805,Poor
CUS_0x248f,30.0,16380.325,0.0,8.0,6.99,1307.87,67.44691497487932,334.8552386359758,1170.0270833333334,7.0,5.0,12.0,14.0,0.0,29.480395129246894,0.0,203.0,Scientist,Standard,No,Low_spent_Small_value_payments,1.0,0,0,0,0,0,0,0,0,0,0,4.6187928112460215,19.0,0.0,0.07984395914000485,0.0,Standard
CUS_0x347d,15.0,30305.19,6.0,10.0,12.17,258.04,69.26314322811652,291.9344625095299,2292.4325,8.0,4.0,16.0,24.0,7.0,30.73856671545755,119.33564355425489,165.0,Entrepreneur,Standard,Yes,High_spent_Medium_value_payments,1.0,1,0,0,0,0,0,0,1,1,3,4.185720279643314,27.0,7.0,0.008514713156393345,0.052056339087085395,Standard
CUS_0x7c58,29.0,54060.45,6.0,22.0,6.67,2132.13,225.8452430952785,312.62858475225494,4302.0375,8.0,7.0,29.0,16.0,11.0,33.63962576555579,210.22374026900548,76.5,Architect,Bad,Yes,Low_spent_Small_value_payments,0.75,0,1,0,1,0,1,0,1,1,5,4.8269694627676625,21.0,11.0,0.039439738292966486,0.04886608735256386,Poor
CUS_0x75f0,31.0,14058.455,0.0,19.0,15.67,1423.08,117.45122026832267,293.102571398344,1205.537916666667,3.0,6.0,6.0,7.0,8.0,31.961722110730125,0.0,349.0,Journalist,Standard,Yes,Low_spent_Small_value_payments,1.0,0,0,0,0,0,0,0,0,0,0,6.005142289068849,10.0,11.0,0.10122591707267975,0.0,Standard
CUS_0x3640,37.0,15432.2,4.0,2.0,3.27,1478.53,80.85302996278564,290.2312198793452,1201.0166666666669,2.0,6.0,7.0,10.0,3.0,30.24015373297279,30.02712483094223,192.5,Developer,Good,No,Low_spent_Small_value_payments,1.0,0,1,1,0,1,0,0,0,0,3,4.478438545301183,12.0,3.0,0.09580811549876232,0.025001422265254904,Good
CUS_0x8ae0,27.0,41415.52,5.0,17.5,15.5,2186.2,293.67584562206093,313.44905355690753,3573.293333333333,6.0,5.0,31.0,26.0,15.0,31.121988850246503,109.61649005326947,232.5,Engineer,Standard,Yes,Low_spent_Small_value_payments,0.875,1,1,0,1,1,0,0,0,1,5,5.541751483461992,26.0,15.0,0.052786974544808324,0.030676599939533693,Poor
CUS_0x7caf,29.0,147499.6,2.0,3.0,4.21,1250.67,840.2366898273715,596.4697056743477,12353.633333333331,2.0,2.0,12.0,14.0,1.0,29.286363062723012,192.2064832741598,246.0,Architect,Good,No,High_spent_Small_value_payments,0.75,0,0,1,0,0,0,1,0,0,2,6.109411506560502,15.0,2.0,0.008479141638350205,0.015558700674362455,Good
CUS_0x4096,26.0,46036.35000000001,5.0,16.0,14.75,2576.0,127.76696261863518,388.86763699012215,3930.362500000001,6.0,6.0,19.0,53.0,8.0,30.436249043903548,146.4016503912428,176.0,Developer,Bad,Yes,Low_spent_Small_value_payments,0.875,1,0,1,0,1,1,0,0,0,4,4.85194907190138,54.0,8.0,0.0559557827673132,0.037248892536310016,Poor
