Customer_ID,Age,Annual_Income,Num_of_Loan,Num_of_Delayed_Payment,Changed_Credit_Limit,Outstanding_Debt,Amount_invested_monthly,Monthly_Balance,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Delay_from_due_date,Num_Credit_Inquiries,Credit_Utilization_Ratio,Total_EMI_per_month,Credit_History_Age_Months,Occupation,Credit_Mix,Payment_of_Min_Amount,Payment_Behaviour,Credit_Score,_target_agreement,has_auto_loan,has_credit_builder_loan,has_debt_consolidation_loan,has_home_equity_loan,has_mortgage_loan,has_not_specified,has_payday_loan,has_personal_loan,has_student_loan,n_loan_types,Credit_Utilization_Ratio_std,Delay_from_due_date_max,Num_Credit_Inquiries_max,debt_to_income,debt_service_ratio
CUS_0x6e81,36.0,76324.68,6.0,23.0,2.24,2308.33,168.95240145123566,444.36272120000854,6155.3899999999985,6.0,5.0,34.0,33.0,10.0,34.654446571342135,280.4029271221032,121.5,Manager,Bad,Yes,High_spent_Large_value_payments,Poor,0.875,1,0,0,0,0,0,1,1,0,3,3.8560666072964853,33.0,10.0,0.03024355948822845,0.045554047285728975
CUS_0x6e8b,47.0,121197.9,4.0,12.0,2.3,203.65,263.48218350545585,639.481014861562,10285.825,2.0,5.0,11.0,1.0,4.0,27.76414715281708,370.6193016329824,250.5,Scientist,Good,No,High_spent_Large_value_payments,Good,1.0,0,1,0,0,1,1,0,0,1,4,7.101745094377987,4.0,6.0,0.0016803096423287864,0.03603204425828578
CUS_0x6e8d,36.0,40341.38,3.0,18.0,5.79,1263.68,64.63572433541235,454.6485367773164,3196.5591420792157,6.0,6.0,4.0,6.0,1.0,33.261659702566064,275.70410869833887,258.5,Manager,Good,No,High_spent_Medium_value_payments,Standard,0.5,0,1,0,0,0,0,0,0,0,1,5.028568270339945,8.0,1.0,0.031324659691859824,0.08625027613880028
CUS_0x6e9,43.0,174552.84,2.0,4.0,6.7,308.8,556.5199638360822,910.5734410049928,14581.07,4.0,6.0,5.0,6.0,3.0,36.35221201911337,256.0135951589251,195.0,Mechanic,Good,No,Low_spent_Medium_value_payments,Good,0.75,0,1,0,0,0,0,0,1,0,2,5.379606528927437,10.0,3.0,0.0017690918119693728,0.017557942946500163
CUS_0x6e91,18.0,19852.64,2.0,11.0,18.92,1355.63,73.33515274196205,366.8704972647853,1811.492411866665,5.0,4.0,18.0,30.0,8.0,35.47247161972727,141.65910231089387,199.0,Teacher,Standard,Yes,Low_spent_Small_value_payments,Poor,0.625,0,0,0,0,0,0,0,1,1,2,5.389014581312345,35.0,8.0,0.0682846210881777,0.07820021844028607
CUS_0x6e95,51.0,153147.64,1.0,1.0,11.24,1222.96,572.4730809081417,907.1382896649512,12915.303333333335,5.0,4.0,3.0,3.0,1.0,35.03243217115511,81.91896276024062,305.5,Mechanic,Good,No,Low_spent_Medium_value_payments,Poor,0.625,0,0,0,0,0,0,1,0,0,1,3.3923546603519465,3.0,3.0,0.007985496870862653,0.006342782716439537
CUS_0x6e98,25.0,16063.455,2.0,19.0,15.79,355.79,82.03160423723409,300.17087006966824,1142.62125,8.0,6.0,7.0,16.0,8.0,28.39451437132665,22.0596506930977,193.0,Accountant,Standard,Yes,Low_spent_Medium_value_payments,Standard,1.0,0,1,0,0,1,0,0,0,0,2,2.8971707629686123,20.0,9.0,0.022149033318174704,0.01930617927252596
CUS_0x6ea0,18.0,8969.985,8.0,21.0,16.73,4325.59,53.345426982163346,252.97012354786713,617.4987500000002,9.0,6.0,22.0,52.0,6.0,32.216062058681615,39.621966905487135,118.5,Lawyer,Bad,Yes,Low_spent_Small_value_payments,Poor,0.75,1,0,1,0,1,0,1,1,1,6,3.967486454682199,52.0,9.0,0.48222934597995426,0.06416525848106919
CUS_0x6ea4,20.0,28549.94,6.0,15.0,9.64,1374.27,130.95318027811132,224.04885857292564,2217.1616666666664,6.0,5.0,21.0,60.0,10.0,32.71749869590598,139.02591391290974,98.5,Entrepreneur,Bad,Yes,High_spent_Small_value_payments,Standard,0.625,0,1,0,1,0,1,0,0,1,4,4.319785459140058,60.0,11.0,0.0481356528244893,0.06270445498091468
CUS_0x6ea9,19.0,140719.08,0.0,6.0,10.63,1069.64,445.5793066330034,982.4796933669966,11580.589999999998,3.0,1.0,7.0,14.0,2.0,34.665001711380036,0.0,193.5,Musician,Good,No,Low_spent_Medium_value_payments,Standard,0.625,0,0,0,0,0,0,0,0,0,0,4.8789317957881275,15.0,2.0,0.00760124355560028,0.0
CUS_0x6ead,39.0,69102.09,1.0,15.0,18.85,106.97,244.88230801317428,577.2626928302908,6027.5075,8.0,3.0,15.0,10.0,5.0,33.775857903607545,45.60574915653494,245.5,Mechanic,Standard,Yes,Low_spent_Medium_value_payments,Standard,0.625,0,0,0,0,0,0,1,0,0,1,6.941605942522936,13.0,5.0,0.001547999488872189,0.007566269997430106
CUS_0x6eb2,24.0,89995.59,3.0,17.0,11.25,458.81,287.2621329610648,626.6277838678029,7546.6325,5.0,7.0,5.0,23.0,7.0,36.53632119931142,122.20461482312724,211.5,Journalist,Standard,Yes,High_spent_Medium_value_payments,Standard,0.625,0,0,0,1,0,0,0,0,1,2,6.005063490077037,23.0,7.0,0.005098138697685076,0.016193264323276276
CUS_0x6eb3,28.0,71716.6,3.0,20.0,7.65,418.54,136.929718183997,590.7596024544501,5523.2523853841785,3.0,5.0,9.0,11.0,7.0,34.60107931327852,679.4240332746621,200.0,Teacher,Standard,Yes,High_spent_Large_value_payments,Standard,0.5,0,0,1,0,1,0,0,0,1,3,3.306186725166692,13.0,7.0,0.005836026805509463,0.12301158554198563
CUS_0x6eb9,38.5,16533.7,7.0,19.0,28.15,3707.41,50.528182001084986,262.77278674278205,1095.8083333333334,7.0,6.0,33.0,33.0,9.0,29.80707680820468,78.55521572824148,90.5,Manager,Bad,Yes,Low_spent_Small_value_payments,Poor,1.0,0,0,0,1,0,1,1,0,1,4,4.033396165004384,35.0,11.0,0.22423353514337382,0.07168700340987989
CUS_0x6ebb,49.0,31781.22,0.0,7.0,0.83,74.59,95.5098614488004,420.50419664369906,2727.435,2.0,5.0,12.0,10.0,0.0,28.46618924642898,144.79510990841518,246.0,Media_Manager,Good,No,High_spent_Small_value_payments,Good,0.625,0,0,0,0,0,0,0,0,0,0,3.2141243291537673,10.0,0.0,0.00234698353304247,0.05308838154105054
CUS_0x6ebe,51.0,28112.52,1.0,4.0,4.53,576.2,77.31495998653095,374.8059594845335,2270.71,0.0,5.0,2.0,14.0,4.0,35.80048295925095,18.02218671843433,377.5,Teacher,Good,No,High_spent_Medium_value_payments,Good,0.875,1,0,0,0,0,0,0,0,0,1,6.580453256133073,17.0,4.0,0.02049620596090283,0.007936806865885266
CUS_0x6ec7,40.0,114150.75,0.0,1.0,9.13,399.84,269.72066449221575,962.1355855077841,9668.5625,5.0,4.0,8.0,14.0,0.0,36.584933301101955,0.0,227.0,Scientist,Good,No,High_spent_Large_value_payments,Standard,0.5,0,0,0,0,0,0,0,0,0,0,4.6999873344837155,19.0,0.0,0.0035027365129007035,0.0
CUS_0x6ec8,39.0,32283.52,4.0,11.0,1.17,557.8,112.38078765793884,364.46916812947575,2840.293333333333,1.0,7.0,8.0,7.0,1.0,29.198951733793606,60.402495832305355,362.0,Mechanic,Good,No,High_spent_Medium_value_payments,Standard,0.625,0,0,1,0,1,1,1,0,0,4,4.770851275318155,12.0,3.0,0.01727816545407688,0.021266287929992685
CUS_0x6ec9,19.0,41812.32,3.0,11.0,15.67,2517.83,127.48605352632,437.10889757774765,3637.36,9.0,9.0,33.0,53.0,9.0,32.57937317928288,68.41077216180855,136.0,Mechanic,Standard,Yes,High_spent_Medium_value_payments,Poor,0.875,0,0,0,1,0,0,1,1,0,3,4.394886696086647,53.0,9.0,0.060217419172148304,0.018807809004830027
CUS_0x6eca,44.0,55604.31,6.0,18.0,13.17,1789.85,169.40125747464558,314.9473678390092,4372.6925,8.0,5.0,21.0,56.0,11.0,33.10258531271849,206.85652477112143,80.0,Engineer,Bad,Yes,High_spent_Medium_value_payments,Poor,0.75,1,0,1,1,0,0,0,1,0,4,4.280861981531957,56.0,11.0,0.03218905153215641,0.04730644214545647
CUS_0x6ecf,18.0,118042.88,1.0,10.0,1.09,1476.36,208.88487743864977,967.4044936905301,9823.906666666668,6.0,3.0,9.0,27.0,0.0,36.56402011769735,56.10129553748701,212.0,Engineer,Standard,Yes,High_spent_Large_value_payments,Standard,1.0,0,0,1,0,0,0,0,0,0,1,5.785830404054928,29.0,0.0,0.012506980514199585,0.005710691015402597
CUS_0x6ed0,42.0,138206.04,3.0,5.0,4.76,1337.34,298.14674967121505,942.8536291496972,11568.17,1.0,2.0,8.0,14.0,7.0,29.14223366170615,173.2347549574972,256.0,Journalist,Good,No,High_spent_Medium_value_payments,Good,0.625,1,1,0,0,0,0,0,0,1,3,6.971738160589432,17.0,7.0,0.009676422246089967,0.014975121817668411
CUS_0x6ed3,45.0,82402.34,4.0,8.0,6.26,733.56,262.1211221960911,546.768268476512,7056.861666666668,2.0,7.0,2.0,7.0,3.5,35.17391536050199,146.79677599406364,228.5,Developer,Good,No,High_spent_Medium_value_payments,Good,0.875,0,0,0,1,1,0,1,0,0,3,5.322951397455963,10.0,6.0,0.008902174379999402,0.020801991441530353
CUS_0x6ed7,45.0,44915.91,3.0,12.0,17.53,1754.88,123.0402798630524,410.3040266160949,3138.63093911549,3.0,6.0,20.0,13.0,7.0,33.02348552382941,537.0395603274477,178.0,Media_Manager,Standard,Yes,High_spent_Large_value_payments,Poor,0.875,1,0,0,0,0,0,0,1,0,2,5.561219505133584,16.0,7.0,0.039070342780542576,0.17110631060012202
CUS_0x6ed8,31.0,16501.39,2.0,9.0,6.63,589.87,87.21945802695777,276.4480395408443,1101.1158333333333,0.0,5.0,3.0,13.0,3.0,35.02003331689823,24.18573262845021,283.5,Lawyer,Good,No,Low_spent_Small_value_payments,Standard,1.0,0,0,0,0,1,0,0,0,1,2,5.479461615469897,17.0,3.0,0.03574668558224489,0.021964748754210884
CUS_0x6edb,15.0,46243.56,0.0,14.0,15.79,1455.34,114.91838450594696,548.444615494053,4083.63,4.0,5.0,13.0,5.0,7.0,30.248935366190462,0.0,357.0,Journalist,Standard,Yes,High_spent_Large_value_payments,Standard,0.75,0,0,0,0,0,0,0,0,0,0,6.55569801638705,5.0,11.0,0.03147119296178754,0.0
CUS_0x6ee,37.0,14619.875,3.0,11.0,5.38,107.8,35.89185041411949,313.3016212476515,1058.3229166666667,4.0,5.0,6.0,21.0,4.0,28.563005696682527,18.811363729185818,253.5,Doctor,Good,No,High_spent_Small_value_payments,Poor,0.875,0,1,0,0,0,0,1,0,0,2,3.46646003679233,25.0,4.0,0.007373524055438231,0.017774691857221414
CUS_0x6ee0,29.0,8333.545,6.0,16.0,10.29,1850.44,55.996428296731494,264.76360940617406,698.4620833333332,3.0,4.0,20.0,15.0,7.0,28.380499502680813,37.845437659187105,190.0,Accountant,Standard,Yes,Low_spent_Small_value_payments,Poor,1.0,1,1,1,0,0,1,0,0,0,4,4.782387655905252,15.0,7.0,0.22204716000213595,0.05418395437956192
CUS_0x6ee1,49.0,133868.52,3.0,3.0,6.79,528.47,451.39780454355514,615.4289596959986,11000.71,5.0,4.0,8.0,11.0,0.0,36.12837624964176,328.33470723019946,359.5,Entrepreneur,Good,No,High_spent_Large_value_payments,Poor,1.0,0,0,0,0,1,1,0,1,0,3,4.01971222589165,13.0,0.0,0.0039476794096177355,0.02984668328046094
CUS_0x6ee8,28.0,69478.76,4.0,14.5,4.34,599.17,211.9116074403162,457.2580777177847,5902.8966666666665,3.0,6.0,11.0,11.0,7.0,28.283484171555045,190.73897636282712,323.5,Writer,Standard,No,High_spent_Medium_value_payments,Standard,1.0,1,0,0,0,1,1,0,0,1,4,3.938681419816064,13.0,7.0,0.008623786607590578,0.032312775766501156
CUS_0x6eec,48.0,34960.25,0.0,13.0,8.04,1364.64,164.67197626754094,410.28581454600914,3045.354166666666,6.0,7.0,16.0,7.0,0.5,32.5259453150184,0.0,284.0,Developer,Standard,No,Low_spent_Small_value_payments,Good,0.625,0,0,0,0,0,0,0,0,0,0,4.12026296965394,9.0,1.0,0.039034045809168985,0.0
CUS_0x6eee,54.0,73579.8,2.0,1.0,4.94,1226.97,224.66165592510754,553.7503006700427,6200.6500000000015,4.0,5.0,7.0,15.0,4.0,35.51691946455955,100.29869456799568,301.0,Engineer,Good,No,High_spent_Large_value_payments,Good,0.75,1,1,0,0,0,0,0,0,0,2,5.4981918500313105,18.0,7.0,0.01667536470607422,0.016175512981380286
CUS_0x6ef,26.0,21613.57,7.0,11.0,18.42,878.38,72.33894515184812,268.42739201893687,1716.1308333333334,4.0,7.0,18.0,22.5,5.0,34.496002969492764,99.97414136966336,170.5,Engineer,Standard,Yes,Low_spent_Medium_value_payments,Standard,1.0,0,0,1,1,0,1,1,1,1,6,5.1734532205529735,26.0,5.0,0.04064020890579391,0.05825554755372479
CUS_0x6ef2,20.0,88620.14,4.0,3.0,10.34,82.36,270.271043398848,600.9324835920356,6814.368374629676,1.0,5.0,10.0,15.0,0.0,34.07231179401376,993.4409317127752,312.5,Entrepreneur,Good,No,Low_spent_Large_value_payments,Standard,1.0,0,0,1,1,0,0,0,1,1,4,4.473507143581251,16.0,0.0,0.0009293598498038933,0.14578620894805433
CUS_0x6ef6,50.0,122178.93,4.0,2.0,2.11,1314.14,362.1537274363069,623.3320856230705,9778.753302530213,5.0,1.0,11.0,3.0,1.0,33.0497776232213,519.7541402342524,338.0,Manager,Good,No,High_spent_Large_value_payments,Good,0.875,1,0,1,0,0,0,1,0,1,4,5.0893274740525,4.0,1.0,0.010755864370395126,0.05315137054329493
CUS_0x6f0,25.5,19192.14,6.0,17.0,23.69,4207.77,78.89087617994593,276.70524092013557,1655.345,9.0,9.0,21.0,50.0,8.5,34.56254980837761,65.33850635339675,144.5,Doctor,Bad,Yes,High_spent_Medium_value_payments,Standard,1.0,0,0,0,0,0,1,0,1,1,3,4.915008662745357,55.0,11.0,0.2192444406929087,0.039471231890268646
CUS_0x6f00,47.0,98962.77,2.0,9.0,2.6,599.54,309.20620029691725,650.4789349867264,8044.897499999999,5.0,6.0,8.0,12.0,0.0,33.13137513323862,98.61147339846188,313.0,Mechanic,Good,No,Low_spent_Medium_value_payments,Good,0.875,0,0,1,1,0,0,0,0,0,2,5.799288523484738,12.0,0.0,0.006058237860561097,0.012257641989653926
CUS_0x6f02,44.0,16358.97,9.0,25.0,1.14,2896.95,108.06684753046552,217.92635163312127,1611.2475,9.0,9.0,23.0,42.0,10.0,31.295570634027513,110.1315508364132,169.5,Entrepreneur,Bad,Yes,Low_spent_Small_value_payments,Poor,1.0,1,0,0,1,0,0,1,1,1,5,5.671977417726709,42.0,13.0,0.17708633245247102,0.06835172798493912
CUS_0x6f04,25.0,16416.38,6.0,25.0,13.88,1319.87,79.59997602170955,258.8138071554961,1567.031666666667,9.0,9.0,34.0,32.0,9.0,33.37029505665072,80.50535078504376,228.5,Manager,Bad,Yes,Low_spent_Small_value_payments,Poor,1.0,0,1,0,1,1,1,1,0,0,5,4.803297926111602,36.0,9.0,0.080399576520524,0.05137442497016785
CUS_0x6f09,38.0,9026.645,6.0,15.0,8.22,2018.44,29.409019979223736,259.39194835111897,599.2204166666667,8.0,8.0,17.0,23.0,8.0,33.422385433789174,31.38186538858564,151.5,Journalist,Bad,Yes,Low_spent_Small_value_payments,Poor,0.75,1,0,1,0,0,1,0,1,1,5,5.159044319349751,28.0,9.0,0.22360910393618005,0.05237115511376625
CUS_0x6f0a,37.5,8461.285,5.0,25.0,9.37,3822.75,38.87245272452522,272.52171273340156,699.1070833333333,9.0,9.0,20.0,25.0,7.0,33.706010579072185,34.02785836054286,64.0,Musician,Bad,Yes,Low_spent_Medium_value_payments,Poor,1.0,1,0,1,1,0,0,0,0,1,4,4.3799303667783525,28.0,8.0,0.4517930787108578,0.048673313676494995
CUS_0x6f0b,22.0,31589.06,4.0,14.0,8.91,1428.58,86.8116611865469,358.8979271834435,2894.421666666666,8.0,3.0,9.0,7.0,4.0,31.643101954104722,82.49834395221518,366.5,Lawyer,Standard,Yes,High_spent_Small_value_payments,Standard,0.75,0,0,0,1,1,1,0,0,0,3,4.363959581297404,12.0,4.0,0.04522388447139611,0.028502531231817247
CUS_0x6f0c,20.0,53564.88,2.0,10.0,19.98,1008.31,185.26229901161187,413.10652119106317,4207.74,5.0,3.0,13.0,6.0,2.0,32.79119675149053,80.56983299422392,194.0,Lawyer,Standard,Yes,High_spent_Medium_value_payments,Standard,1.0,0,0,0,0,1,0,0,1,0,2,5.412700448468611,6.0,2.0,0.018824087723149946,0.019148006529449042
CUS_0x6f0f,35.0,35076.16,1.0,6.0,5.97,487.26,121.74315644314642,442.051369201492,3166.013333333334,2.0,5.0,7.0,15.0,3.0,32.19994790115233,17.806807688694942,224.5,Mechanic,Good,No,High_spent_Small_value_payments,Standard,1.0,0,0,0,0,0,0,0,1,0,1,5.193934577599314,16.0,3.0,0.013891486411283332,0.005624362822865014
CUS_0x6f11,26.0,30815.44,3.0,8.0,19.14,1413.42,143.02462775822883,378.5108007840471,2753.953333333333,5.0,5.0,9.0,28.0,4.0,33.53602024045941,56.177028533959046,136.5,Developer,Standard,Yes,Low_spent_Small_value_payments,Standard,1.0,0,1,0,0,1,0,1,0,0,3,4.86014036530729,28.0,8.0,0.045867266539111565,0.020398685719907765
CUS_0x6f1b,39.0,29441.38,4.0,9.0,10.62,1276.05,66.48007306833117,369.9653694564164,2550.4483333333333,7.0,4.0,10.0,13.0,0.0,28.58330359826487,73.59939080858594,212.5,Scientist,Standard,Yes,High_spent_Large_value_payments,Standard,1.0,0,0,0,1,0,0,1,1,0,3,4.604687267118257,13.0,0.0,0.04334205801494359,0.028857432572411492
CUS_0x6f2,40.0,33930.63,0.0,9.0,18.37,138.97,227.57706727429897,396.3263103006417,3061.5525,5.0,5.0,5.0,24.0,6.0,32.69291808850277,0.0,356.0,Lawyer,Standard,Yes,Low_spent_Small_value_payments,Standard,0.875,0,0,0,0,0,0,0,0,0,0,4.695166502460517,24.0,6.0,0.004095709392958516,0.0
CUS_0x6f22,24.0,117201.38999999998,1.0,3.0,8.33,1453.22,294.4604807506122,869.0813887798361,9712.7825,5.0,1.0,5.0,13.0,3.0,32.664035497356366,57.736380469551754,337.5,Lawyer,Good,No,High_spent_Large_value_payments,Good,1.0,0,0,0,0,0,0,0,1,0,1,5.785522091840521,16.0,3.0,0.012399340997576908,0.005944370778358494
CUS_0x6f2a,36.0,151295.4,4.0,2.0,2.03,153.31,733.2079469355975,491.9850654896415,12378.403770012515,2.0,7.0,3.0,12.0,6.0,32.311012672751446,729.4903435212015,334.5,Journalist,Good,No,High_spent_Small_value_payments,Good,0.75,0,1,0,1,0,1,0,0,0,3,5.511671330124946,16.0,6.0,0.0010133156725187944,0.0589325051173754
CUS_0x6f2d,48.0,71503.76,3.0,16.0,7.37,1254.71,350.83974690831474,394.91955122197294,5672.6466666666665,3.0,4.0,9.0,22.0,3.0,29.000897746789704,110.85058407203132,325.5,Lawyer,Standard,Yes,Low_spent_Small_value_payments,Standard,0.625,0,1,0,1,0,0,0,0,1,3,4.510229471984512,25.0,3.0,0.017547468832408257,0.0195412460154457
CUS_0x6f31,42.0,20460.96,5.0,20.0,27.98,3580.71,62.530369376047965,307.315867992917,1655.08,10.0,8.0,31.0,57.0,11.0,35.76692119575668,57.97780813601928,127.0,Entrepreneur,Bad,Yes,High_spent_Medium_value_payments,Standard,0.75,0,0,0,1,1,0,0,1,0,3,4.896184452112945,61.0,11.0,0.1750020526896099,0.035030214935845565
CUS_0x6f38,30.5,60552.76,3.0,11.0,9.72,463.07,281.3713618791024,376.90615138490057,4950.0633333333335,3.0,7.0,12.0,30.0,4.0,31.908683730084388,111.72882006933048,228.0,Entrepreneur,Good,No,Low_spent_Small_value_payments,Poor,0.75,1,0,0,1,1,0,0,0,0,3,4.323536005522305,35.0,4.0,0.007647380565311969,0.022571190012248426
CUS_0x6f3b,52.0,30936.76,2.0,2.0,2.44,761.34,216.02031061311223,308.0085628741311,2311.063333333333,0.0,5.0,3.0,14.0,2.0,31.645687777233206,33.79669338192439,220.5,Writer,Good,No,Low_spent_Small_value_payments,Poor,0.625,0,0,1,0,0,0,0,1,0,2,4.785611035149676,19.0,2.0,0.024609558337718624,0.014623871572216136
CUS_0x6f3e,25.0,19137.3,2.0,25.0,10.29,1461.56,105.16809219708932,342.1352698888354,1871.775,10.0,7.0,27.0,51.0,6.0,32.7491568699577,29.701606654416107,181.5,Developer,Bad,Yes,Low_spent_Small_value_payments,Poor,0.875,0,0,0,1,0,1,0,0,0,2,2.684426450532387,52.0,8.0,0.07637232002424585,0.015868150100528163
CUS_0x6f40,31.0,82995.82,2.0,10.0,2.05,1424.11,345.4041272988338,607.871531685679,7092.318333333334,2.0,2.0,10.0,9.0,3.5,31.001092048743494,87.41803795286434,330.0,Musician,Good,No,High_spent_Large_value_payments,Good,1.0,0,0,0,1,1,0,0,0,0,2,4.046417263433811,10.0,5.0,0.017158815950008083,0.012325735231314491
CUS_0x6f4a,19.0,88602.0,2.0,12.0,6.43,74.12,202.7038758171838,689.4853152184593,7167.5,6.0,4.0,15.0,14.0,0.0,28.754045693672587,94.56080896435697,242.0,Architect,Standard,No,Low_spent_Large_value_payments,Standard,1.0,0,0,0,0,0,1,1,0,0,2,6.33621180016519,16.0,4.0,0.0008365499650120766,0.01319299741393191
CUS_0x6f4c,32.0,48494.55,8.0,22.0,2.93,1891.02,173.48438375554446,193.49595605009915,4155.2125,9.0,9.0,25.0,26.0,7.0,28.95866782469443,311.40000939302416,100.5,Developer,Bad,Yes,High_spent_Small_value_payments,Poor,1.0,1,1,1,0,1,0,1,1,1,7,6.066599800179947,31.0,7.0,0.03899448494727758,0.07494201786142687
CUS_0x6f4d,51.0,148841.56,3.0,6.5,10.47,1095.81,468.4166502984856,933.9370682319294,12696.463333333331,1.0,6.0,7.0,10.0,7.0,33.51584734193319,186.35777434249957,199.0,Lawyer,Good,No,High_spent_Medium_value_payments,Poor,0.5,1,0,0,1,0,1,0,0,0,3,5.187264967836943,14.0,7.0,0.007362258229489129,0.014677927974890089
CUS_0x6f55,53.0,18579.36,2.0,9.0,10.14,1329.98,89.57532051824651,308.1765826239666,1298.28,0.0,4.0,2.0,4.0,1.0,30.20309522074683,16.17485724568162,354.0,Writer,Good,No,High_spent_Large_value_payments,Poor,0.875,0,0,0,1,0,0,0,0,1,2,5.547883111699965,6.0,1.0,0.07158373593062409,0.012458681675510381
CUS_0x6f59,28.0,21713.61,1.0,9.0,1.55,748.62,50.957818952486775,392.5080006054601,2076.4675,4.0,3.0,20.0,12.0,2.0,32.25088884880233,11.706313374568763,295.0,Media_Manager,Standard,Yes,High_spent_Medium_value_payments,Standard,1.0,0,0,0,1,0,0,0,0,0,1,4.965350472916576,12.0,2.0,0.034476993922245076,0.0056376097264073536
CUS_0x6f5c,29.0,41810.59,3.0,5.0,0.62,697.26,73.53982619010253,430.7588731484301,3231.215833333333,0.0,5.0,5.0,13.0,4.0,31.12807206843264,70.79723649066483,269.0,Developer,Good,No,High_spent_Medium_value_payments,Good,1.0,0,0,1,0,1,1,0,0,0,3,6.276806789536434,18.0,4.0,0.016676636230199098,0.021910401577114755
CUS_0x6f5d,32.0,18577.62,2.0,14.0,14.53,2186.18,125.29495591372137,281.9231290574518,1469.135,6.0,8.0,26.0,24.0,12.0,28.944258421925134,19.093111590790063,222.0,Engineer,Bad,Yes,Low_spent_Small_value_payments,Poor,1.0,1,0,1,0,0,0,0,0,0,2,5.655116683200932,29.0,12.0,0.11767815252976431,0.0129961586857505
CUS_0x6f5f,25.0,33063.59,7.0,16.0,7.19,788.4,207.9954808591853,198.09207204480893,2741.2991666666658,8.0,3.0,6.0,12.0,5.0,33.39999410459545,143.7567213449993,215.0,Entrepreneur,Standard,Yes,High_spent_Medium_value_payments,Standard,1.0,1,1,0,1,0,0,1,1,1,6,4.834558288888896,13.0,10.0,0.02384496057445668,0.052441091834497945
CUS_0x6f62,26.0,104880.68,0.0,10.0,10.16,1036.4,266.13663289121956,865.9690337754471,8771.056666666665,7.0,7.0,12.0,30.0,3.0,36.46422761185537,0.0,389.5,Musician,Standard,Yes,High_spent_Large_value_payments,Standard,0.75,0,0,0,0,0,0,0,0,0,0,5.890866136683188,30.0,5.0,0.009881705572465779,0.0
CUS_0x6f64,25.0,20355.23,6.0,12.0,14.73,575.92,163.80750745998975,259.74818346957295,1978.269166666667,8.0,3.0,15.0,15.0,4.0,32.74863131556927,59.28691589122695,124.0,Accountant,Standard,Yes,Low_spent_Small_value_payments,Standard,1.0,0,1,1,0,0,1,1,1,1,6,3.694668833354077,18.0,5.0,0.02829346561055807,0.029969084536218035
CUS_0x6f65,33.0,74647.47,4.0,15.0,7.61,429.07,201.517006763534,482.31471939999375,6173.6225,8.0,4.0,20.0,13.0,4.0,32.82486749955035,172.74501183628544,288.5,Teacher,Standard,No,High_spent_Large_value_payments,Standard,0.75,0,1,0,0,0,0,0,1,0,2,5.626319994466084,18.0,8.0,0.005747951002224188,0.02798114264943887
CUS_0x6f69,44.0,42468.06,2.0,12.0,3.01,1210.62,75.79494978992132,458.2674903937725,3355.005,0.0,7.0,11.0,12.0,0.0,31.581822179663344,41.944946124834615,391.0,Manager,Good,No,High_spent_Medium_value_payments,Poor,0.875,1,0,0,0,0,0,1,0,0,2,3.120802902713254,16.0,1.0,0.028506600018931873,0.012502200779085162
CUS_0x6f71,34.0,65076.0,4.0,10.0,4.29,451.78,149.43573699019532,411.6357474525829,5160.0,3.0,5.0,4.0,9.0,4.0,29.975995023531166,216.28942161757055,270.5,Lawyer,Good,No,High_spent_Small_value_payments,Standard,1.0,0,1,1,0,0,0,1,0,0,3,4.728825611193645,12.0,4.0,0.0069423443358534636,0.041916554577048556
CUS_0x6f72,36.0,8961.865,6.0,17.0,20.04,3513.87,60.05821703776439,265.9387795045743,730.8220833333335,6.0,7.0,23.0,27.0,10.5,30.82220949903586,26.914627557099628,170.5,Teacher,Bad,Yes,Low_spent_Small_value_payments,Poor,1.0,1,1,0,0,1,1,0,0,1,5,5.3464784845244795,31.0,13.0,0.39209137830127994,0.03682787941264723
CUS_0x6f74,40.0,18623.41,4.0,12.0,15.41,2454.73,64.21748171420539,303.75965853679327,1764.950833333333,8.0,7.0,21.0,54.0,13.0,29.391359001687245,58.517943082334696,241.0,Teacher,Standard,Yes,High_spent_Medium_value_payments,Poor,0.875,0,1,1,0,0,1,0,1,0,4,6.211182102535876,54.0,13.0,0.13180883629797122,0.033155565569957635
CUS_0x6f78,49.0,75490.22,1.0,7.0,8.02,233.03,140.3890614416384,727.7049871152291,6502.8516666666665,1.0,2.0,2.0,11.0,6.0,28.64302256181415,42.19111810979919,396.5,Manager,Good,No,High_spent_Large_value_payments,Good,0.875,0,0,1,0,0,0,0,0,0,1,5.303647269342571,12.0,6.0,0.0030868899309076064,0.006488094804017908
CUS_0x6f7b,16.0,77456.76,9.0,17.0,22.92,3928.73,190.46582276800885,330.3562455446158,6649.73,6.0,5.0,16.0,26.0,15.0,30.02108688245405,425.7481380004293,18.5,Doctor,Bad,Yes,High_spent_Large_value_payments,Standard,1.0,1,0,0,1,1,1,0,0,1,5,4.331051897400998,28.0,15.0,0.0507215896972711,0.06402487589728145
CUS_0x6f7d,22.0,78839.48,1.0,16.0,4.21,1041.42,105.4641097571045,718.4817776808438,6358.956666666666,7.0,4.0,6.0,29.0,5.0,37.262257631701544,39.35327287784872,390.0,Developer,Standard,Yes,High_spent_Large_value_payments,Standard,1.0,0,0,0,0,1,0,0,0,0,1,3.3890506568233447,32.0,5.0,0.013209371751310386,0.006188636743530053
